seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,29,30,0.4325,84.84,79.99
[38042],3,grid search,27,30,1,27,1e-05,0.02,256,0.0,30,30,0.4286,85.04,79.88
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,1,30,0.5176,81.73,79.55
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,2,30,0.5185,81.68,79.49
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,3,30,0.5172,81.79,79.57
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,4,30,0.5185,81.69,79.62
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,5,30,0.5144,81.9,79.76
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,6,30,0.5158,81.75,79.57
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,7,30,0.5075,82.09,79.48
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,8,30,0.5126,81.9,79.57
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,9,30,0.5063,82.1,79.77
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,10,30,0.5078,82.03,79.75
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,11,30,0.5095,81.99,80.06
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,12,30,0.5052,82.14,79.64
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,13,30,0.5041,82.29,79.73
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,14,30,0.4995,82.42,79.79
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,15,30,0.5008,82.29,79.9
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,16,30,0.4993,82.28,79.72
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,17,30,0.4957,82.37,79.82
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,18,30,0.4943,82.6,79.78
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,19,30,0.4971,82.58,79.76
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,20,30,0.495,82.52,80.04
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,21,30,0.4944,82.53,79.75
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,22,30,0.4897,82.68,79.93
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,23,30,0.4878,82.81,80.18
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,24,30,0.4897,82.67,79.93
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,25,30,0.4825,82.81,80.06
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,26,30,0.4865,82.64,79.96
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,27,30,0.4844,82.9,80.06
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,28,30,0.4831,82.82,80.2
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,29,30,0.4814,82.99,80.21
[38042],3,grid search,27,30,2,27,1e-05,0.02,256,0.1,30,30,0.48,83.06,80.04
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,1,30,0.5724,79.76,79.48
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,2,30,0.5643,80.08,79.69
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,3,30,0.5582,80.24,79.51
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,4,30,0.5587,80.42,79.51
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,5,30,0.5588,80.27,79.49
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,6,30,0.5562,80.28,79.53
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,7,30,0.554,80.51,79.42
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,8,30,0.5507,80.54,79.72
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,9,30,0.5489,80.61,79.55
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,10,30,0.5457,80.74,79.6
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,11,30,0.5474,80.68,79.26
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,12,30,0.5443,80.8,79.6
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,13,30,0.5462,80.69,79.58
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,14,30,0.5422,80.86,79.89
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,15,30,0.5353,80.94,79.72
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,16,30,0.5349,81.05,79.83
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,17,30,0.5406,80.88,79.7
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,18,30,0.539,80.95,79.77
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,19,30,0.5354,81.21,79.6
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,20,30,0.5343,81.21,79.83
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,21,30,0.5327,81.34,79.56
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,22,30,0.5302,81.33,79.97
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,23,30,0.534,81.05,80.06
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,24,30,0.5288,81.28,79.84
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,25,30,0.5286,81.32,79.88
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,26,30,0.5242,81.26,80.02
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,27,30,0.5254,81.39,79.91
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,28,30,0.526,81.62,79.93
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,29,30,0.5222,81.44,79.85
[38042],3,grid search,27,30,3,27,1e-05,0.02,256,0.2,30,30,0.5182,81.8,79.95
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,1,30,0.4799,83.0,79.45
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,2,30,0.4806,83.1,79.44
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,3,30,0.477,83.07,79.47
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,4,30,0.4742,83.31,79.55
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,5,30,0.4712,83.35,79.5
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,6,30,0.4716,83.49,79.55
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,7,30,0.4707,83.36,79.6
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,8,30,0.4641,83.57,79.6
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,9,30,0.4685,83.5,79.62
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,10,30,0.4626,83.73,79.62
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,11,30,0.4576,83.9,79.57
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,12,30,0.459,83.69,79.67
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,13,30,0.4563,83.9,79.44
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,14,30,0.4549,83.87,79.7
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,15,30,0.4519,83.95,79.81
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,16,30,0.4537,84.08,79.58
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,17,30,0.4497,84.17,79.64
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,18,30,0.4519,84.15,79.79
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,19,30,0.4473,84.24,79.78
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,20,30,0.4436,84.47,79.88
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,21,30,0.4451,84.22,79.74
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,22,30,0.4422,84.31,79.64
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,23,30,0.4436,84.36,79.95
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,24,30,0.4363,84.57,79.92
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,25,30,0.4383,84.43,79.81
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,26,30,0.4365,84.58,79.96
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,27,30,0.4316,84.77,79.85
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,28,30,0.4307,84.7,80.14
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,29,30,0.4282,84.79,79.9
[38042],3,grid search,27,30,4,27,1e-05,0.07,256,0.0,30,30,0.429,84.83,80.04
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,1,30,0.5222,81.75,79.46
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,2,30,0.5177,81.67,79.67
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,3,30,0.5173,81.75,79.45
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,4,30,0.5168,81.77,79.61
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,5,30,0.5144,81.77,79.31
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,6,30,0.5148,81.8,79.55
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,7,30,0.5148,81.9,79.61
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,8,30,0.5096,82.08,79.66
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,9,30,0.5095,81.93,79.85
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,10,30,0.5058,81.94,79.76
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,11,30,0.5053,82.09,79.78
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,12,30,0.5011,82.31,79.77
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,13,30,0.5076,82.09,79.84
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,14,30,0.4997,82.29,79.83
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,15,30,0.4964,82.44,79.91
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,16,30,0.5031,82.36,79.81
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,17,30,0.4995,82.41,79.72
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,18,30,0.4966,82.54,79.97
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,19,30,0.4931,82.45,79.95
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,20,30,0.497,82.65,79.88
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,21,30,0.489,82.85,80.03
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,22,30,0.4895,82.72,79.83
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,23,30,0.4917,82.6,80.0
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,24,30,0.4891,82.79,79.88
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,25,30,0.4888,82.71,79.9
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,26,30,0.4875,82.86,79.71
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,27,30,0.4851,82.68,80.1
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,28,30,0.4774,82.98,80.02
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,29,30,0.4805,82.88,80.13
[38042],3,grid search,27,30,5,27,1e-05,0.07,256,0.1,30,30,0.4805,82.94,80.1
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,1,30,0.568,80.05,79.63
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,2,30,0.5655,79.91,79.7
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,3,30,0.5598,80.2,79.58
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,4,30,0.5604,80.25,79.55
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,5,30,0.5558,80.22,79.51
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,6,30,0.555,80.46,79.67
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,7,30,0.5537,80.61,79.56
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,8,30,0.5481,80.65,79.6
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,9,30,0.5495,80.55,79.55
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,10,30,0.5458,80.78,79.75
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,11,30,0.5538,80.57,79.62
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,12,30,0.5462,80.77,79.6
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,13,30,0.5444,80.67,79.64
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,14,30,0.542,80.8,79.59
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,15,30,0.5408,80.68,79.75
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,16,30,0.5381,80.93,79.65
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,17,30,0.5423,80.93,79.84
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,18,30,0.5321,81.09,79.78
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,19,30,0.5337,81.13,79.85
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,20,30,0.5324,81.1,79.93
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,21,30,0.5331,81.24,79.94
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,22,30,0.5337,81.05,79.87
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,23,30,0.5255,81.38,79.98
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,24,30,0.5266,81.44,79.98
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,25,30,0.5293,81.43,80.03
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,26,30,0.5289,81.26,80.09
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,27,30,0.5252,81.64,80.04
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,28,30,0.5254,81.3,80.09
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,29,30,0.523,81.48,80.23
[38042],3,grid search,27,30,6,27,1e-05,0.07,256,0.2,30,30,0.5199,81.64,80.17
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,1,30,0.4826,83.07,79.52
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,2,30,0.4778,83.11,79.36
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,3,30,0.4761,83.22,79.37
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,4,30,0.4733,83.2,79.54
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,5,30,0.473,83.35,79.4
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,6,30,0.4682,83.43,79.47
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,7,30,0.4671,83.56,79.66
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,8,30,0.4689,83.41,79.59
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,9,30,0.4667,83.48,79.79
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,10,30,0.4671,83.46,79.95
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,11,30,0.4633,83.73,79.6
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,12,30,0.4576,83.77,79.64
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,13,30,0.4559,83.98,79.66
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,14,30,0.4567,83.87,79.86
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,15,30,0.4495,84.01,79.8
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,16,30,0.4535,83.92,79.95
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,17,30,0.4492,84.12,79.94
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,18,30,0.4514,84.01,79.91
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,19,30,0.4458,84.4,79.83
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,20,30,0.4463,84.39,79.89
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,21,30,0.4457,84.24,79.76
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,22,30,0.4408,84.57,79.86
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,23,30,0.4426,84.31,79.95
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,24,30,0.4354,84.71,80.05
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,25,30,0.4383,84.64,79.81
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,26,30,0.4357,84.49,79.75
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,27,30,0.4358,84.72,79.96
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,28,30,0.4327,84.71,80.02
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,29,30,0.4266,84.79,79.95
[38042],3,grid search,27,30,7,27,1e-05,0.15,256,0.0,30,30,0.4281,84.88,79.96
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,1,30,0.5224,81.6,79.31
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,2,30,0.519,81.69,79.52
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,3,30,0.5191,81.62,79.45
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,4,30,0.5176,81.76,79.35
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,5,30,0.5134,81.92,79.6
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,6,30,0.5112,82.07,79.71
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,7,30,0.5132,81.8,79.7
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,8,30,0.507,82.01,79.83
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,9,30,0.5065,82.07,79.91
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,10,30,0.5088,82.13,79.94
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,11,30,0.5057,82.13,79.99
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,12,30,0.5022,82.23,79.88
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,13,30,0.5049,82.18,79.79
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,14,30,0.502,82.13,79.81
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,15,30,0.5015,82.12,79.89
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,16,30,0.4975,82.49,79.99
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,17,30,0.4944,82.61,80.1
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,18,30,0.4941,82.49,79.8
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,19,30,0.4923,82.65,80.03
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,20,30,0.4941,82.37,79.96
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,21,30,0.4919,82.67,79.8
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,22,30,0.4956,82.32,79.85
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,23,30,0.4905,82.59,80.02
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,24,30,0.4876,82.85,79.78
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,25,30,0.4866,82.89,79.82
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,26,30,0.486,82.79,80.04
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,27,30,0.4842,82.78,79.9
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,28,30,0.4854,82.87,79.84
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,29,30,0.4782,83.16,79.91
[38042],3,grid search,27,30,8,27,1e-05,0.15,256,0.1,30,30,0.4807,83.05,79.95
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,1,30,0.5664,80.04,79.59
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,2,30,0.5633,80.15,79.39
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,3,30,0.5612,80.09,79.53
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,4,30,0.5564,80.24,79.51
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,5,30,0.5561,80.44,79.62
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,6,30,0.5563,80.36,79.71
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,7,30,0.5551,80.38,79.63
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,8,30,0.5529,80.51,79.78
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,9,30,0.5455,80.67,79.82
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,10,30,0.5498,80.55,79.73
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,11,30,0.5488,80.78,79.62
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,12,30,0.5492,80.56,79.76
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,13,30,0.5393,81.03,79.81
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,14,30,0.5405,80.85,79.69
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,15,30,0.5406,80.81,79.65
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,16,30,0.5407,80.82,79.85
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,17,30,0.5414,80.77,79.89
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,18,30,0.5347,80.99,79.84
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,19,30,0.5343,81.14,79.88
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,20,30,0.5359,80.87,79.97
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,21,30,0.5342,81.24,79.61
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,22,30,0.5315,81.14,79.89
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,23,30,0.5289,81.32,80.09
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,24,30,0.5277,81.42,80.11
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,25,30,0.5293,81.2,80.03
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,26,30,0.524,81.54,79.97
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,27,30,0.5218,81.64,79.95
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,28,30,0.5215,81.59,79.82
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,29,30,0.5255,81.45,80.02
[38042],3,grid search,27,30,9,27,1e-05,0.15,256,0.2,30,30,0.5174,81.85,79.94
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,1,30,0.4774,83.17,79.39
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,2,30,0.4781,83.08,79.41
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,3,30,0.4743,83.17,79.59
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,4,30,0.4741,83.29,79.57
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,5,30,0.4756,83.22,79.62
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,6,30,0.4711,83.47,79.47
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,7,30,0.4686,83.43,79.82
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,8,30,0.4635,83.66,79.78
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,9,30,0.4673,83.65,79.65
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,10,30,0.46,83.72,79.7
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,11,30,0.4581,83.7,79.61
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,12,30,0.459,83.68,79.61
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,13,30,0.4569,83.95,79.64
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,14,30,0.4547,83.85,79.66
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,15,30,0.4518,84.13,79.87
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,16,30,0.4511,84.17,79.89
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,17,30,0.4517,83.99,79.65
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,18,30,0.4455,84.32,79.59
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,19,30,0.4462,84.03,79.73
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,20,30,0.4457,84.14,80.01
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,21,30,0.4421,84.51,79.92
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,22,30,0.4433,84.24,79.99
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,23,30,0.4427,84.43,79.75
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,24,30,0.4421,84.53,79.94
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,25,30,0.4403,84.36,79.81
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,26,30,0.4319,84.86,79.88
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,27,30,0.433,84.68,80.03
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,28,30,0.4285,84.98,80.13
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,29,30,0.428,84.92,79.99
[38042],3,grid search,27,30,10,27,1e-05,0.02,256,0.0,30,30,0.4284,84.87,80.1
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,1,30,0.5192,81.64,79.48
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,2,30,0.5172,81.9,79.54
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,3,30,0.5169,81.81,79.42
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,4,30,0.5173,81.74,79.64
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,5,30,0.5128,81.82,79.77
[38042],3,grid search,27,30,11,27,1e-05,0.02,256,0.1,6,30,0.5089,81.8,79.57
