seed,phase,phase_name,phase_total_runs,phase_epochs_per_run,run_idx,run_total,lr,wd,bs,drop_path_rate,epoch,epoch_total,loss,train_acc_pct,test_acc_pct,dl_time,train_time,eval_time
[38042],,,,,,,,,,,64,70,0.4652,83.58,79.54,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.0596,97.96,82.09,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,64,70,0.1122,96.02,83.76,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,64,70,0.1673,93.99,83.76,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.076,97.38,82.86,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,64,70,0.1449,94.99,83.49,0.79s,2.92s,0.41s
[38042],,,,,,,,,,,64,70,0.203,92.84,83.08,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,64,70,0.1131,96.14,82.18,0.78s,3.05s,0.48s
[38042],,,,,,,,,,,64,70,0.197,93.17,83.29,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,64,70,0.2803,90.08,83.15,0.79s,2.96s,0.43s
[38042],,,,,,,,,,,64,70,0.02,99.39,83.34,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,64,70,0.0541,98.13,83.28,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0966,96.56,84.13,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.0327,98.98,83.24,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,64,70,0.0611,97.91,83.78,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,64,70,0.1054,96.3,84.71,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,64,70,0.0714,97.58,82.41,0.78s,2.79s,0.42s
[38042],,,,,,,,,,,64,70,0.1412,95.0,84.25,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.1799,93.73,84.83,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,64,70,0.26,90.93,79.28,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,64,70,0.3595,87.47,79.6,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,64,70,0.4366,84.45,79.76,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,64,70,0.2638,90.68,79.44,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,64,70,0.3951,86.17,79.92,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.4383,84.55,79.18,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.3193,88.91,78.76,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,64,70,0.4037,85.8,79.18,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,64,70,0.4618,83.63,79.84,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,64,70,0.0435,98.55,82.69,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,64,70,0.117,95.95,82.74,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.1665,94.12,83.6,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,64,70,0.0779,97.35,82.03,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,64,70,0.1532,94.69,83.01,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.208,92.8,83.71,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.1311,95.36,82.36,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,64,70,0.2304,91.94,83.04,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.2718,90.47,83.6,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.022,99.31,82.46,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,64,70,0.0498,98.35,83.85,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0795,97.26,83.76,0.79s,2.95s,0.43s
[38042],,,,,,,,,,,64,70,0.028,99.14,82.8,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,64,70,0.0657,97.76,83.93,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.1085,96.19,84.02,0.79s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0784,97.4,83.16,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,64,70,0.1379,95.22,83.67,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,64,70,0.1779,93.81,84.61,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.2639,90.81,77.9,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,64,70,0.3519,87.57,79.86,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.4333,84.7,79.55,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,64,70,0.2672,90.59,78.72,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,64,70,0.3611,87.3,80.57,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,64,70,0.4702,83.56,78.72,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,64,70,0.3152,88.88,79.37,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,64,70,0.4091,85.6,79.15,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.4879,82.68,78.58,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0514,98.27,81.99,0.78s,2.88s,0.43s
[38042],,,,,,,,,,,64,70,0.1192,95.85,83.0,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,64,70,0.1701,94.05,83.51,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0668,97.71,82.85,0.79s,2.82s,0.43s
[38042],,,,,,,,,,,64,70,0.1392,95.15,82.11,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,64,70,0.2084,92.48,83.37,0.78s,2.97s,0.43s
[38042],,,,,,,,,,,64,70,0.1143,95.97,82.05,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,64,70,0.2109,92.59,82.84,0.79s,2.96s,0.42s
[38042],,,,,,,,,,,64,70,0.2528,91.04,83.77,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,64,70,0.0206,99.34,83.12,0.79s,2.81s,0.42s
[38042],,,,,,,,,,,64,70,0.0529,98.23,83.9,0.78s,2.90s,0.43s
[38042],,,,,,,,,,,64,70,0.0818,97.21,83.9,0.78s,2.90s,0.43s
[38042],,,,,,,,,,,64,70,0.0311,99.03,83.01,0.78s,2.78s,0.42s
[38042],,,,,,,,,,,64,70,0.0735,97.51,84.25,0.78s,2.90s,0.43s
[38042],,,,,,,,,,,64,70,0.1023,96.52,84.38,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.0763,97.34,83.1,0.80s,2.79s,0.42s
[38042],,,,,,,,,,,64,70,0.1346,95.28,83.68,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,64,70,0.172,93.92,84.68,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,65,70,0.2308,91.92,78.78,0.81s,2.86s,0.44s
[38042],,,,,,,,,,,65,70,0.3724,86.95,79.38,0.78s,3.02s,0.45s
[38042],,,,,,,,,,,65,70,0.4274,84.79,79.59,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2624,90.91,79.6,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.3872,86.51,80.06,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.4464,84.24,80.29,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.2955,89.43,78.94,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.3997,85.89,79.53,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.4657,83.42,79.44,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0474,98.41,81.98,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,65,70,0.113,96.03,83.64,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.1694,94.01,83.98,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0761,97.39,82.61,0.79s,2.84s,0.43s
[38042],,,,,,,,,,,65,70,0.1487,94.99,83.4,0.78s,2.94s,0.44s
[38042],,,,,,,,,,,65,70,0.2012,92.75,83.73,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.1339,95.35,82.37,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.185,93.56,83.46,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2465,91.43,84.11,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,65,70,0.0216,99.32,83.05,0.78s,2.87s,0.45s
[38042],,,,,,,,,,,65,70,0.0574,98.06,83.87,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.084,97.1,83.82,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.0262,99.18,82.23,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.0724,97.59,83.93,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.1033,96.38,84.65,0.78s,2.94s,0.44s
[38042],,,,,,,,,,,65,70,0.0712,97.61,82.62,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.1438,94.95,83.74,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.1717,94.12,84.59,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,65,70,0.2798,90.12,78.71,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,65,70,0.3644,86.98,80.1,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.4363,84.62,79.52,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,65,70,0.2402,91.62,79.55,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.3915,86.2,79.74,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.4445,84.27,79.77,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.3056,89.35,79.06,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.4004,85.9,79.47,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.4825,82.95,78.24,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,65,70,0.062,97.88,82.48,0.78s,2.83s,0.43s
[38042],,,,,,,,,,,65,70,0.1203,95.82,84.1,0.78s,2.96s,0.42s
[38042],,,,,,,,,,,65,70,0.1713,93.91,83.33,0.79s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.0655,97.81,81.95,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.152,94.59,83.47,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,65,70,0.2165,92.34,83.35,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.1121,96.08,82.11,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.2201,92.33,83.47,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,65,70,0.2644,90.62,82.91,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.0219,99.3,83.37,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.0438,98.55,84.0,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.0894,96.93,83.25,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0276,99.11,83.09,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,65,70,0.0624,97.9,84.1,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0928,96.79,84.94,0.78s,2.90s,0.42s
[38042],,,,,,,,,,,65,70,0.0811,97.23,82.94,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.1361,95.25,84.08,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,65,70,0.1541,94.62,84.32,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.246,91.43,79.15,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.3796,86.63,79.23,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.4293,84.85,80.21,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2612,90.83,78.75,0.79s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.3951,86.1,80.03,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.4292,84.87,80.0,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.2998,89.52,79.07,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,65,70,0.4111,85.56,79.73,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.4594,83.72,79.5,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.0553,98.16,82.19,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.112,96.0,83.86,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.1614,94.25,84.03,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,65,70,0.0725,97.58,82.57,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.1406,95.05,83.58,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.1989,92.85,83.14,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.1092,96.29,82.52,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.1922,93.25,83.2,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2741,90.32,83.3,0.79s,2.91s,0.43s
[38042],,,,,,,,,,,65,70,0.0188,99.44,83.27,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,65,70,0.0563,98.15,83.55,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0948,96.68,84.03,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,65,70,0.0305,99.02,83.14,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.0598,98.0,84.01,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.1013,96.48,84.49,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0658,97.81,82.13,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.1359,95.3,84.19,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.1751,93.85,84.79,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.2535,91.15,79.64,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.3563,87.55,79.51,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.4331,84.84,79.5,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2601,90.81,79.32,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.3968,85.9,79.38,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.4332,84.73,78.95,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.3126,88.97,79.0,0.78s,2.83s,0.42s
[38042],,,,,,,,,,,65,70,0.3982,85.92,79.67,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,65,70,0.4581,84.05,80.12,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0424,98.61,82.7,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,65,70,0.1109,96.17,82.82,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.1642,94.15,83.44,0.78s,2.96s,0.42s
[38042],,,,,,,,,,,65,70,0.0785,97.32,81.76,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,65,70,0.1478,94.75,82.92,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.2024,92.89,83.75,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,65,70,0.1274,95.54,82.34,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.2279,92.0,83.26,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.2719,90.46,83.56,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,65,70,0.0219,99.3,82.97,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.0499,98.34,83.82,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.0766,97.31,83.75,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.0278,99.08,82.66,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.0621,97.91,83.79,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.1021,96.47,84.13,0.79s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.074,97.48,83.15,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.1336,95.33,83.73,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.1753,93.85,84.7,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,65,70,0.2547,91.06,77.81,0.78s,2.89s,0.43s
[38042],,,,,,,,,,,65,70,0.3492,87.72,79.81,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.4308,84.88,79.65,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.2606,90.88,78.92,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.3612,87.33,80.6,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.4671,83.5,79.22,0.79s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.3092,89.04,78.87,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.4073,85.64,79.25,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,65,70,0.4802,83.12,78.69,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.047,98.41,81.93,0.78s,2.88s,0.48s
[38042],,,,,,,,,,,65,70,0.1162,95.93,82.96,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.1645,94.22,83.33,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.0639,97.83,82.65,0.79s,2.81s,0.42s
[38042],,,,,,,,,,,65,70,0.1367,95.2,82.03,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,65,70,0.202,93.0,83.39,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.1103,96.18,82.18,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,65,70,0.2119,92.47,83.1,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,65,70,0.2488,91.19,83.63,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.0202,99.37,82.85,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,65,70,0.0492,98.31,84.0,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.0796,97.27,84.05,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,65,70,0.0297,99.05,83.11,0.78s,2.78s,0.42s
[38042],,,,,,,,,,,65,70,0.0719,97.63,83.82,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,65,70,0.1004,96.51,84.24,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,65,70,0.0727,97.59,82.77,0.80s,2.79s,0.42s
[38042],,,,,,,,,,,65,70,0.1252,95.64,83.52,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,65,70,0.1658,94.21,84.78,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.223,92.1,79.12,0.81s,2.84s,0.43s
[38042],,,,,,,,,,,66,70,0.3665,86.93,79.49,0.78s,3.02s,0.45s
[38042],,,,,,,,,,,66,70,0.4195,85.24,79.46,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.253,91.24,79.64,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.3779,86.69,80.29,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,66,70,0.4471,84.21,80.03,0.78s,2.96s,0.45s
[38042],,,,,,,,,,,66,70,0.2948,89.73,79.56,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.3987,85.95,79.7,0.78s,2.93s,0.44s
[38042],,,,,,,,,,,66,70,0.4659,83.45,79.21,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,66,70,0.0457,98.52,82.18,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,66,70,0.1148,96.07,83.54,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,66,70,0.1681,94.11,83.63,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.0736,97.51,82.49,0.79s,2.81s,0.44s
[38042],,,,,,,,,,,66,70,0.1481,94.71,83.2,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,66,70,0.1978,93.07,83.62,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.1313,95.43,82.38,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.1834,93.62,83.22,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.2387,91.58,84.1,0.78s,3.31s,0.44s
[38042],,,,,,,,,,,66,70,0.0191,99.41,83.15,0.78s,2.88s,0.44s
[38042],,,,,,,,,,,66,70,0.0561,98.08,83.6,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,66,70,0.0846,97.1,83.86,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.0228,99.27,82.17,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.0716,97.55,83.77,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.0958,96.66,84.68,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.0703,97.55,83.04,0.78s,2.88s,0.43s
[38042],,,,,,,,,,,66,70,0.1388,95.11,83.92,0.78s,2.94s,0.45s
[38042],,,,,,,,,,,66,70,0.1674,94.18,84.46,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,66,70,0.267,90.5,78.65,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,66,70,0.3647,86.99,80.15,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.429,84.78,79.88,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.238,91.53,79.89,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,66,70,0.3855,86.49,79.71,0.78s,2.95s,0.42s
[38042],,,,,,,,,,,66,70,0.4417,84.47,79.32,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,66,70,0.2982,89.57,78.49,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,66,70,0.3961,86.05,79.44,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.4793,83.23,78.73,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.0568,98.07,82.67,0.78s,2.82s,0.43s
[38042],,,,,,,,,,,66,70,0.1217,95.71,84.09,0.78s,3.03s,0.43s
[38042],,,,,,,,,,,66,70,0.164,94.27,83.39,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,66,70,0.0639,97.77,81.96,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,66,70,0.1495,94.74,83.17,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.2139,92.41,83.15,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,66,70,0.1081,96.22,82.15,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,66,70,0.2165,92.47,83.7,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.2626,90.7,83.14,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.0209,99.35,83.26,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,66,70,0.0435,98.53,83.97,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,66,70,0.0888,96.86,83.42,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.0257,99.2,83.02,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.0599,97.98,83.92,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,66,70,0.0911,96.81,84.83,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,66,70,0.0786,97.33,82.95,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.1364,95.28,84.38,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.1469,94.9,84.25,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,66,70,0.2384,91.58,79.09,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,66,70,0.3759,86.67,79.75,0.79s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.4151,85.26,80.59,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,66,70,0.2537,91.07,78.42,0.79s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.3907,86.36,80.02,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.4215,85.14,80.03,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,66,70,0.2964,89.64,79.35,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,66,70,0.4033,85.75,79.68,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,66,70,0.4566,83.86,79.73,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,66,70,0.0531,98.19,81.7,0.78s,2.79s,0.43s
[38042],,,,,,,,,,,66,70,0.1078,96.28,83.74,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.1565,94.33,83.92,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.0732,97.51,82.67,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.1397,95.07,83.32,0.79s,2.94s,0.43s
[38042],,,,,,,,,,,66,70,0.2022,92.84,83.12,0.78s,2.96s,0.43s
[38042],,,,,,,,,,,66,70,0.1046,96.33,82.47,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.1873,93.4,83.14,0.78s,2.91s,0.43s
[38042],,,,,,,,,,,66,70,0.272,90.41,83.24,0.79s,2.95s,0.43s
[38042],,,,,,,,,,,66,70,0.0177,99.45,83.14,0.78s,2.80s,0.42s
[38042],,,,,,,,,,,66,70,0.0539,98.21,83.44,0.78s,2.93s,0.42s
[38042],,,,,,,,,,,66,70,0.0894,96.88,84.25,0.78s,2.92s,0.43s
[38042],,,,,,,,,,,66,70,0.0298,99.06,83.15,0.78s,2.79s,0.42s
[38042],,,,,,,,,,,66,70,0.0559,98.11,84.02,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,66,70,0.1011,96.49,84.49,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.0647,97.83,82.43,0.78s,2.80s,0.43s
[38042],,,,,,,,,,,66,70,0.1344,95.32,84.36,0.79s,2.93s,0.42s
[38042],,,,,,,,,,,66,70,0.1735,93.94,85.13,0.78s,2.91s,0.42s
[38042],,,,,,,,,,,66,70,0.2531,90.97,79.84,0.78s,2.81s,0.42s
[38042],,,,,,,,,,,66,70,0.3544,87.38,79.46,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.4316,84.8,79.81,0.78s,2.94s,0.43s
[38042],,,,,,,,,,,66,70,0.2488,91.3,79.53,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.3908,86.35,79.82,0.78s,2.94s,0.42s
[38042],,,,,,,,,,,66,70,0.4286,84.86,79.02,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.3049,89.3,78.56,0.78s,2.81s,0.43s
[38042],,,,,,,,,,,66,70,0.3895,86.25,79.78,0.78s,2.95s,0.43s
[38042],,,,,,,,,,,66,70,0.4521,84.11,79.91,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.0388,98.78,82.84,0.78s,2.82s,0.42s
[38042],,,,,,,,,,,66,70,0.1099,96.22,82.72,0.78s,2.93s,0.43s
[38042],,,,,,,,,,,66,70,0.1568,94.42,83.72,0.78s,2.92s,0.42s
[38042],,,,,,,,,,,66,70,0.073,97.52,81.92,0.78s,2.82s,0.43s
